,persona 1,persona 2,label,sentiment,date,original_index
1643,chiara barchiesi,sebastian zamora,association,neutral,Unknown,435
1644,ñanco,jose miguel castro,censure,negative,Unknown,436
1645,jose miguel castro,rossana diaz,conflict,negative,Unknown,436
1646,ahumada,yovana ahumada,organizes,positive,Unknown,437
1647,yovana ahumada,catalina pérez,alerts,positive,Unknown,437
1648,catalina pérez,yovana ahumada,involves,neutral,Unknown,437
1649,mauro gonzalez,stephan schubert,collaboration,positive,Unknown,438
1650,cristóbal martínez,marta bravo,colleagues,positive,Unknown,440
1651,cristóbal martínez,miguelitos,criticizes,negative,Unknown,440
1652,marta bravo,miguelitos,criticizes,negative,Unknown,440
1653,marisela santibáñez,raúl soto,reported_to,neutral,Unknown,441
1654,clara sagardia,raúl soto,reported_to,neutral,Unknown,441
1655,jorge durán,raúl soto,reported_to,neutral,Unknown,441
1656,raúl soto,miguel landeros,sent,neutral,Unknown,441
1657,jefe de estado,jeannette vega,accepted,positive,Unknown,442
1658,andrés longton,jefe de estado,requested,neutral,Unknown,442
1659,jorge alessandri,jefe de estado,requested,neutral,Unknown,442
1660,francisco undurraga,jefe de estado,requested,neutral,Unknown,442
1661,jeannette vega,llaitul,contacted,neutral,Unknown,442
1662,pamela jiles,hernán palma,supported,positive,Unknown,443
1663,pamela jiles,mónica arce,supported,positive,Unknown,443
1664,gonzalo winter,jorge alessandri,confrontation,negative,Unknown,444
1665,jorge alessandri,gonzalo winter,response,negative,Unknown,444
1666,cristóbal urruticoechea,gael yeomans,reaction,negative,Unknown,445
1667,gael yeomans,johannes kaiser,reference,negative,Unknown,445
1668,cristóbal urruticoechea,cristóbal urruticoechea,defense,neutral,Unknown,445
1669,catalina pérez,carlos contreras,related,neutral,Unknown,446
1670,catalina pérez,daniel andrade,related,neutral,Unknown,446
1671,carlos contreras,daniel andrade,related,neutral,Unknown,446
1672,jorge alessandri,jose luis castro,discussed,neutral,Unknown,447
1673,gloria,rodolfo carter,mother,positive,Unknown,448
1674,gloria,alvaro carter,mother,positive,Unknown,448
1675,rodolfo carter,alvaro carter,brothers,positive,Unknown,448
1676,alvaro carter,alcalde de la florida,fear,negative,Unknown,448
1677,diputado,alcalde de la florida,politician,neutral,Unknown,448
1678,presidente boric,alcalde de la florida,politician,neutral,Unknown,448
1679,presidente pinera,alcalde de la florida,politician,neutral,Unknown,448
1680,gaspar rivas,mónica arce,conflict,negative,Unknown,449
1681,mónica arce,gaspar rivas,censure,negative,Unknown,449
1682,tomás lagomarsino,jaime naranjo,consultation,neutral,Unknown,450
1683,jaime naranjo,tomás lagomarsino,evaluation,positive,Unknown,450
1684,rene alinco,vlado mirosevic,intervention,negative,Unknown,451
1685,vlado mirosevic,rene alinco,response,negative,Unknown,451
1686,ivan moreira,mario desbordes,criticizes,negative,Unknown,452
1687,mario desbordes,ivan moreira,criticizes,negative,Unknown,452
1688,ivan moreira,andres longton,part_of,neutral,Unknown,452
1689,ivan moreira,jorge alessandri,part_of,neutral,Unknown,452
1690,ivan moreira,francisco undurraga,part_of,neutral,Unknown,452
1691,mario desbordes,alvaro elizalde,opposes,negative,Unknown,452
1692,alvaro elizalde,manuel jose ossandon,supports,positive,Unknown,452
1693,manuel jose ossandon,mario desbordes,opposes,negative,Unknown,452
1694,maite orisini,jackson,support,positive,Unknown,453
1695,maite orisini,jackson,rectify,negative,Unknown,453
1696,raúl soto,benjamín moreno,join,positive,Unknown,453
1697,benjamín moreno,jackson,criticize,negative,Unknown,453
1698,alberto undurraga,eric aedo,colleague,neutral,Unknown,454
1699,alberto undurraga,héctor barría,colleague,neutral,Unknown,454
1700,alberto undurraga,felipe caamaño,colleague,neutral,Unknown,454
1701,alberto undurraga,ricardo cifuentes,colleague,neutral,Unknown,454
1702,eric aedo,héctor barría,colleague,neutral,Unknown,454
1703,eric aedo,felipe caamaño,colleague,neutral,Unknown,454
1704,eric aedo,ricardo cifuentes,colleague,neutral,Unknown,454
1705,héctor barría,felipe caamaño,colleague,neutral,Unknown,454
1706,héctor barría,ricardo cifuentes,colleague,neutral,Unknown,454
1707,felipe caamaño,ricardo cifuentes,colleague,neutral,Unknown,454
1708,raul soto,lorena fries,abstained,neutral,Unknown,455
1709,raul soto,javiera morales,abstained,neutral,Unknown,455
1710,raul soto,clara sagardía,abstained,neutral,Unknown,455
1711,raul soto,gael yeomans,abstained,neutral,Unknown,455
1712,raul soto,mercedes bulnes,abstained,neutral,Unknown,455
1713,raul soto,francisca bello,abstained,neutral,Unknown,455
1714,raul soto,diego ibáñez,abstained,neutral,Unknown,455
1715,raul soto,gonzalo winter,abstained,neutral,Unknown,455
1716,lorena fries,raul soto,supported,positive,Unknown,455
1717,javiera morales,raul soto,supported,positive,Unknown,455
1718,clara sagardía,raul soto,supported,positive,Unknown,455
1719,gael yeomans,raul soto,supported,positive,Unknown,455
1720,mercedes bulnes,raul soto,supported,positive,Unknown,455
1721,francisca bello,raul soto,supported,positive,Unknown,455
1722,diego ibáñez,raul soto,supported,positive,Unknown,455
1723,gonzalo winter,raul soto,supported,positive,Unknown,455
1724,vlado mirosevic,miguel ángel calisto,defeated,negative,Unknown,456
1725,vlado mirosevic,carlos bianchi,appointed,positive,Unknown,456
1726,vlado mirosevic,catalina pérez,appointed,positive,Unknown,456
1727,miguel ángel calisto,vlado mirosevic,competed,neutral,Unknown,456
1728,carlos bianchi,vlado mirosevic,supports,positive,Unknown,456
1729,catalina pérez,vlado mirosevic,supports,positive,Unknown,456
1730,cristhian moreira,jorge alessandri,disagreement,negative,Unknown,457
1731,jorge alessandri,lavín,reference,neutral,Unknown,457
1732,cristhian moreira,lavín,opposition,negative,Unknown,457
1733,rojo edwards,cristian araya,colleague,positive,Unknown,458
1734,rojo edwards,benjamin moreno,colleague,positive,Unknown,458
1735,cristian araya,benjamin moreno,colleague,positive,Unknown,458
1736,guillermo ramirez,hector ulloa,discussion,neutral,Unknown,459
1737,raul soto,presidente de la republica,commented,neutral,Unknown,460
1738,karol cariola,presidente de la republica,commented,neutral,Unknown,460
1739,camila vallejo,presidente de la republica,defended,positive,Unknown,460
1740,fuad chahín,fuad chahín,suspended,negative,Unknown,461
1741,fuad chahín,joanna pérez,signer,positive,Unknown,461
1742,fuad chahín,jorge saffirio,signer,positive,Unknown,461
1743,fuad chahín,david morales,signer,positive,Unknown,461
1744,fuad chahín,nicolás preuss,signer,positive,Unknown,461
1745,andrés longton,andrés celis,colleague,positive,Unknown,462
1746,andrés celis,andrés longton,support,positive,Unknown,462
1747,jaime naranjo,sebastian piñera,accusation,negative,Unknown,463
1748,cristian labbé,pamela jiles,dispute,negative,Unknown,463
1749,cristian labbé,jaime naranjo,provocation,negative,Unknown,463
1750,jorge gálvez,sebastian piñera,defense,positive,Unknown,463
1751,luciano cruz-coke,alfonso de urresti,participation,neutral,Unknown,464
1752,luciano cruz-coke,rodrigo galilea,participation,neutral,Unknown,464
1753,luciano cruz-coke,francisco huenchumilla,participation,neutral,Unknown,464
1754,luciano cruz-coke,luz ebensperger,participation,neutral,Unknown,464
1755,luciano cruz-coke,pedro araya,participation,neutral,Unknown,464
1756,catalina pérez,alfonso de urresti,participation,neutral,Unknown,464
1757,catalina pérez,rodrigo galilea,participation,neutral,Unknown,464
1758,catalina pérez,francisco huenchumilla,participation,neutral,Unknown,464
1759,catalina pérez,luz ebensperger,participation,neutral,Unknown,464
1760,catalina pérez,pedro araya,participation,neutral,Unknown,464
1761,marcos ilabaca,alfonso de urresti,participation,neutral,Unknown,464
1762,marcos ilabaca,rodrigo galilea,participation,neutral,Unknown,464
1763,marcos ilabaca,francisco huenchumilla,participation,neutral,Unknown,464
1764,marcos ilabaca,luz ebensperger,participation,neutral,Unknown,464
1765,marcos ilabaca,pedro araya,participation,neutral,Unknown,464
1766,arturo longton,alfonso de urresti,participation,neutral,Unknown,464
1767,arturo longton,rodrigo galilea,participation,neutral,Unknown,464
1768,arturo longton,francisco huenchumilla,participation,neutral,Unknown,464
1769,arturo longton,luz ebensperger,participation,neutral,Unknown,464
1770,arturo longton,pedro araya,participation,neutral,Unknown,464
1771,andrés longton,gabriel boric,supports,neutral,Unknown,465
1772,sofía cid,gabriel boric,supports,neutral,Unknown,465
1773,marisela santibáñez,pastor soto,victim,negative,Unknown,466
1774,daniela serrano,pastor soto,victim,negative,Unknown,466
1775,marisela santibáñez,daniela serrano,support,positive,Unknown,466
1776,emilia schneider,pamela jiles,accusation,negative,Unknown,467
1777,rodrigo delgado,sebastian piñera,offering,positive,Unknown,468
1778,karla rubilar,sebastian piñera,offering,positive,Unknown,468
1779,cristian monckeberg,sebastian piñera,offering,positive,Unknown,468
1780,antonio walker,sebastian piñera,offering,positive,Unknown,468
1781,alberto undurraga,sebastian piñera,offering,positive,Unknown,468
1782,michelle bachelet,sebastian piñera,administration,neutral,Unknown,468
1783,ximena rincón,sebastián piñera,addressed,neutral,Unknown,469
1784,ximena rincón,joanna pérez,collaborated,positive,Unknown,469
1785,ximena rincón,miguel ángel calisto,collaborated,positive,Unknown,469
1786,ximena rincón,gustavo toro,collaborated,positive,Unknown,469
1787,ximena rincón,carlos gatica,collaborated,positive,Unknown,469
1788,ximena rincón,carolina leitao,collaborated,positive,Unknown,469
1789,ximena rincón,nibaldo meza,collaborated,positive,Unknown,469
1790,gabriel boric,guillermo ramirez,criticized,negative,Unknown,470
1791,gabriel boric,marcos ilabaca,supported,positive,Unknown,470
1792,juan antonio coloma,gabriel boric,defended,positive,Unknown,470
1793,juan antonio coloma,guillermo ramirez,aligned,neutral,Unknown,470
1794,miguel mellado,mario marcel,opposition,negative,Unknown,471
1795,frank sauerbaum,mario marcel,opposition,negative,Unknown,471
1796,guillermo ramírez,mario marcel,opposition,negative,Unknown,471
1797,gastón von mühlenbrock,mario marcel,opposition,negative,Unknown,471
1798,agustín romero,mario marcel,opposition,negative,Unknown,471
1799,mario marcel,mario marcel,support,positive,Unknown,471
1800,karol cariola,gonzalo de la carrera,criticizes,negative,Unknown,472
1801,gonzalo de la carrera,diego schalper,attacks,negative,Unknown,472
1802,karol cariola,diego schalper,blames,negative,Unknown,472
1803,karol cariola,felix gonzalez,collaborates,positive,Unknown,473
1804,karol cariola,pamela jiles,collaborates,positive,Unknown,473
1805,karol cariola,rubén oyarzo,collaborates,positive,Unknown,473
1806,karol cariola,gaspar rivas,collaborates,positive,Unknown,473
1807,rene alinco,partido de la gente,supports,positive,Unknown,474
1808,pamela jiles,partido de la gente,supports,positive,Unknown,474
1809,partido de la gente,rene alinco,affiliated,neutral,Unknown,474
1810,partido de la gente,pamela jiles,affiliated,neutral,Unknown,474
1811,andrés celis,miguel mellado,collaborator,positive,Unknown,475
1812,karol cariola,pamela jiles,confrontation,negative,Unknown,476
1813,viviana delgado,ministro ávila,accusation,negative,Unknown,476
1814,mario desbordes,diego schalper,accusation,negative,Unknown,477
1815,chahuan,diego schalper,control,negative,Unknown,477
1816,chahuan,mario desbordes,dialogue,positive,Unknown,477
1817,andrés longton,gabriel boric,request,neutral,Unknown,478
1818,sofía cid,gabriel boric,request,neutral,Unknown,478
1819,izkia siches,cristhian moreira,accused,negative,Unknown,479
1820,izkia siches,maría candelaria acevedo,accused,negative,Unknown,479
1821,izkia siches,christian matheson,accused,negative,Unknown,479
1822,izkia siches,fernando bórquez,accused,negative,Unknown,479
1823,izkia siches,natalia romero,accused,negative,Unknown,479
1824,diputado del partido republicano,diputado del partido radical,aggression,negative,Unknown,480
1825,diputado del partido radical,marcela riquelme,defense,positive,Unknown,480
1826,juan santana,diputado del partido republicano,propose,positive,Unknown,480
1827,jorge brito,rené alinco,accusation,negative,Unknown,481
1828,eran luis cuello,rené alinco,agreement,positive,Unknown,481
1829,tomás de rementería,rené alinco,agreement,positive,Unknown,481
1830,eran luis cuello,jorge brito,agreement,positive,Unknown,481
1831,tomás de rementería,jorge brito,agreement,positive,Unknown,481
1832,jorge brito,eran luis cuello,agreement,positive,Unknown,481
1833,jorge brito,tomás de rementería,agreement,positive,Unknown,481
1834,frank sauerbaum,miguel mellado,colleague,positive,Unknown,482
1835,sara concha,antonia orellana,reaction,negative,Unknown,483
1836,michelle bachelet,andrés longton,comment,positive,Unknown,484
1837,michelle bachelet,sofía cid,comment,positive,Unknown,484
1838,andrés longton,michelle bachelet,disagreement,negative,Unknown,484
1839,sofía cid,michelle bachelet,disagreement,negative,Unknown,484
1840,daniel andrade,cristian aguilar,requested,positive,Unknown,485
1841,cristian araya,daniel andrade,accused,negative,Unknown,485
1842,juan irarrázaval,daniel andrade,accused,negative,Unknown,485
1843,ricardo cifuentes,vlado mirosevic,replacement,neutral,Unknown,486
1844,maria luisa cordero,pamela jiles,interaction,positive,Unknown,487
1845,pamela jiles,maria luisa cordero,collaboration,positive,Unknown,487
1846,alinco,vlado mirosevic,interrupt,negative,Unknown,488
1847,raul soto,vlado mirosevic,concern,negative,Unknown,488
1848,alinco,raul soto,critique,negative,Unknown,488
1849,cristian valdivieso,rodrigo arellano,collaborates,positive,Unknown,489
1850,gael yeomans,catalina pérez,mentions,neutral,Unknown,489
1851,gael yeomans,cristian valdivieso,discusses,neutral,Unknown,489
1852,gael yeomans,rodrigo arellano,discusses,neutral,Unknown,489
1853,karol cariola,sergio micco,accusation,negative,Unknown,490
1854,carol bown,karol cariola,criticism,negative,Unknown,490
1855,sergio micco,karol cariola,targeted_by,negative,Unknown,490
1856,henry leal,giorgio jackson,criticize,negative,Unknown,491
1857,flor weisse,giorgio jackson,criticize,negative,Unknown,491
1858,andres jouannet,andres jouannet,independent,neutral,Unknown,492
1859,enrique lee,enrique lee,independent,neutral,Unknown,492
1860,johannes kaiser,johannes kaiser,independent,neutral,Unknown,492
1861,mauricio ojeda,mauricio ojeda,independent,neutral,Unknown,492
1862,sara concha,sara concha,independent,neutral,Unknown,492
1863,sara concha,marco antonio ávila,accuse,negative,Unknown,493
1864,francesca muñoz,marco antonio ávila,accuse,negative,Unknown,493
1865,barchiesi,lorena pizarro,insult,negative,Unknown,494
1866,barchiesi,alejandra placencia,insult,negative,Unknown,494
1867,barchiesi,nathalie castillo,insult,negative,Unknown,494
1868,barchiesi,maría candelaria acevedo,insult,negative,Unknown,494
1869,barchiesi,marisela santibáñez,insult,negative,Unknown,494
1870,lorena pizarro,sebastián zamora soto,present,neutral,Unknown,494
1871,alejandra placencia,sebastián zamora soto,present,neutral,Unknown,494
1872,nathalie castillo,sebastián zamora soto,present,neutral,Unknown,494
1873,maría candelaria acevedo,sebastián zamora soto,present,neutral,Unknown,494
1874,marisela santibáñez,sebastián zamora soto,present,neutral,Unknown,494
1875,johannes kaiser,benjamin moreno,attack,negative,Unknown,495
1876,benjamin moreno,johannes kaiser,joke,positive,Unknown,495
1877,juan irarrazaval,johannes kaiser,reaction,neutral,Unknown,495
1878,andrés celis,camila vallejo,request,neutral,Unknown,496
1879,jose miguel castro,camila vallejo,request,neutral,Unknown,496
1880,rené alinco,consuelo veloso,vote,negative,Unknown,497
1881,gloria naveillán,consuelo veloso,vote,negative,Unknown,497
1882,rené alinco,gloria naveillán,affiliation,neutral,Unknown,497
1883,luis cuello,juan santana,disagreement,negative,Unknown,499
1884,diego schalper,natalia romero,election,positive,Unknown,502
1885,raúl soto,marta gonzález,election,positive,Unknown,502
1886,diego schalper,raúl soto,election,positive,Unknown,502
1887,diego schalper,marcela riquelme,election,positive,Unknown,502
1888,frank sauerbaum,gabriel boric,rejection,negative,Unknown,503
1889,marcia raphael,gabriel boric,rejection,negative,Unknown,503
1890,miguel becker,gabriel boric,rejection,negative,Unknown,503
1891,juan carlos beltran,gabriel boric,rejection,negative,Unknown,503
1892,felipe donoso,cristhian moreira,collaborates,positive,Unknown,504
1893,felipe donoso,álvaro carter,collaborates,positive,Unknown,504
1894,felipe donoso,felipe donoso,expresses,negative,Unknown,504
1895,ximena ossandon,eduardo duran,support,positive,Unknown,505
1896,ximena ossandon,miguel angel calisto,support,positive,Unknown,505
1897,eduardo duran,miguel angel calisto,support,positive,Unknown,505
1898,patricia hidalgo,eduardo duran,pressure,negative,Unknown,505
1899,claudia mix,luis cuello,support,positive,Unknown,506
1900,luis cuello,claudia mix,gratitude,positive,Unknown,506
1901,maite orsini,camila rojas,collaborates,positive,Unknown,507
1902,maite orsini,gael yeomanns,collaborates,positive,Unknown,507
1903,camila rojas,maite orsini,collaborates,positive,Unknown,507
1904,camila rojas,gael yeomanns,collaborates,positive,Unknown,507
1905,gael yeomanns,maite orsini,collaborates,positive,Unknown,507
1906,gael yeomanns,camila rojas,collaborates,positive,Unknown,507
1907,marcos ilabaca,leonardo soto,support,positive,Unknown,508
1908,matias walker,leonardo soto,propose,neutral,Unknown,508
1909,leonardo soto,matias walker,oppose,negative,Unknown,508
1910,emilia schneider,sergio bobadilla,confrontation,negative,Unknown,509
1911,jorge brito,giorgio jackson,opposition,negative,Unknown,510
1912,matías ramírez,giorgio jackson,opposition,negative,Unknown,510
1913,emilia nuyado,giorgio jackson,opposition,negative,Unknown,510
1914,tomás hirsch,giorgio jackson,opposition,negative,Unknown,510
1915,johannes kaiser,giorgio jackson,abstention,neutral,Unknown,510
1916,claudia mix,giorgio jackson,abstention,neutral,Unknown,510
1917,diego ibáñez,giorgio jackson,abstention,neutral,Unknown,510
1918,francisco muñoz,gonzalo de la carrera,opposition,negative,Unknown,511
1919,francisco muñoz,jorge durán,opposition,negative,Unknown,511
1920,francisco muñoz,ximena ossandón,opposition,negative,Unknown,511
1921,francisco muñoz,leonidas romero,opposition,negative,Unknown,511
1922,francisco muñoz,gloria naveillán,opposition,negative,Unknown,511
1923,pancho malo,gonzalo de la carrera,opposition,negative,Unknown,511
1924,pancho malo,jorge durán,opposition,negative,Unknown,511
1925,pancho malo,ximena ossandón,opposition,negative,Unknown,511
1926,pancho malo,leonidas romero,opposition,negative,Unknown,511
1927,pancho malo,gloria naveillán,opposition,negative,Unknown,511
1928,gonzalo de la carrera,francisco muñoz,disapproval,negative,Unknown,511
1929,jorge durán,francisco muñoz,disapproval,negative,Unknown,511
1930,ximena ossandón,francisco muñoz,disapproval,negative,Unknown,511
1931,leonidas romero,francisco muñoz,disapproval,negative,Unknown,511
1932,gloria naveillán,francisco muñoz,disapproval,negative,Unknown,511
1933,marcos ilabaca,emilia nuyado,abstained,neutral,Unknown,512
1934,marcos ilabaca,daniel melo,abstained,neutral,Unknown,512
1935,marcos ilabaca,alexis sepulveda,abstained,neutral,Unknown,512
1936,marcos ilabaca,carlos bianchi,abstained,neutral,Unknown,512
1937,marcos ilabaca,camila musante,abstained,neutral,Unknown,512
1938,emilia nuyado,daniel melo,abstained,neutral,Unknown,512
1939,emilia nuyado,alexis sepulveda,abstained,neutral,Unknown,512
1940,emilia nuyado,carlos bianchi,abstained,neutral,Unknown,512
1941,emilia nuyado,camila musante,abstained,neutral,Unknown,512
1942,daniel melo,alexis sepulveda,abstained,neutral,Unknown,512
1943,daniel melo,carlos bianchi,abstained,neutral,Unknown,512
1944,daniel melo,camila musante,abstained,neutral,Unknown,512
1945,alexis sepulveda,carlos bianchi,abstained,neutral,Unknown,512
1946,alexis sepulveda,camila musante,abstained,neutral,Unknown,512
1947,carlos bianchi,camila musante,abstained,neutral,Unknown,512
1948,sara concha,jose antonio kast,support,positive,Unknown,513
1949,francesca muñoz,jose antonio kast,support,positive,Unknown,513
1950,roberto arroyo,jose antonio kast,support,positive,Unknown,513
1951,jose antonio kast,sara concha,supported_by,positive,Unknown,513
1952,jose antonio kast,francesca muñoz,supported_by,positive,Unknown,513
1953,jose antonio kast,roberto arroyo,supported_by,positive,Unknown,513
1954,gael yeomans,pamela jiles,criticizes,negative,Unknown,514
1955,gael yeomans,mónica arce,criticizes,negative,Unknown,514
1956,gael yeomans,viviana delgado,criticizes,negative,Unknown,514
1957,gael yeomans,pamela jiles,damaging,negative,Unknown,514
1958,gael yeomans,mónica arce,damaging,negative,Unknown,514
1959,gael yeomans,viviana delgado,damaging,negative,Unknown,514
1960,roberto arroyo,joanna pérez,resignation,negative,Unknown,515
1961,roberto arroyo,francesca muñoz,resignation,negative,Unknown,515
1962,tomás lagomarsino,lorena pizarro,vote,neutral,Unknown,516
1963,tomás lagomarsino,sergio micco,invite,positive,Unknown,516
1964,uriarte,cristian araya,responds,negative,Unknown,517
1965,uriarte,luis sanchez,responds,negative,Unknown,517
1966,daniel andrade,gabriel boric,accusation,negative,Unknown,518
1967,carlos bianchi,gabriel boric,criticism,negative,Unknown,518
1968,carlos bianchi,daniel andrade,involvement,neutral,Unknown,518
1969,gabriel boric,baltasar garzón,accompanied,positive,Unknown,519
1970,gabriel boric,irina karamanos,partner,positive,Unknown,519
1971,gabriel boric,camila vallejos,present,neutral,Unknown,519
1972,gabriel boric,carmen hertz,present,neutral,Unknown,519
1973,gabriel boric,karol cariola,present,neutral,Unknown,519
1974,luciano cruz-coke,rojo edwards,colleague,neutral,Unknown,521
1975,luciano cruz-coke,jorge alessandri,colleague,neutral,Unknown,521
1976,luciano cruz-coke,maría luisa cordero,colleague,neutral,Unknown,521
1977,luciano cruz-coke,johannes káiser,colleague,neutral,Unknown,521
1978,rojo edwards,jorge alessandri,colleague,neutral,Unknown,521
1979,rojo edwards,maría luisa cordero,colleague,neutral,Unknown,521
1980,rojo edwards,johannes káiser,colleague,neutral,Unknown,521
1981,jorge alessandri,maría luisa cordero,colleague,neutral,Unknown,521
1982,jorge alessandri,johannes káiser,colleague,neutral,Unknown,521
1983,maría luisa cordero,johannes káiser,colleague,neutral,Unknown,521
1984,gonzalo feito,carmen hertz,irony,negative,Unknown,522
1985,carmen hertz,gonzalo feito,response,negative,Unknown,522
1986,jorge durán,eduardo durán,collaborators,positive,Unknown,523
1987,jorge durán,rubén oyarzo,collaborators,positive,Unknown,523
1988,jorge durán,gaspar rivas,collaborators,positive,Unknown,523
1989,jorge durán,enrique lee,collaborators,positive,Unknown,523
1990,eduardo durán,rubén oyarzo,collaborators,positive,Unknown,523
1991,eduardo durán,gaspar rivas,collaborators,positive,Unknown,523
1992,eduardo durán,enrique lee,collaborators,positive,Unknown,523
1993,rubén oyarzo,gaspar rivas,collaborators,positive,Unknown,523
1994,rubén oyarzo,enrique lee,collaborators,positive,Unknown,523
1995,gaspar rivas,enrique lee,collaborators,positive,Unknown,523
1996,vlado mirosevic,juan antonio coloma,discuss,neutral,Unknown,524
1997,francesco gazzella,vlado mirosevic,report,neutral,Unknown,524
1998,francesco gazzella,juan antonio coloma,report,neutral,Unknown,524
1999,rené alinco,vlado mirosevic,interruption,negative,Unknown,525
2000,gonzalo de la carrera,alexis sepúlveda,attack,negative,Unknown,525
2001,gloria naveillán,lorena pizarro,insult,negative,Unknown,525
2002,carolina tohá,maya fernández,colleague,positive,Unknown,526
2003,carolina tohá,ana lya uriarte,colleague,positive,Unknown,526
2004,juan fuenzalida,carolina tohá,opposition,negative,Unknown,526
2005,marco antonio sulantai,carolina tohá,opposition,negative,Unknown,526
2006,yovana ahumada,carolina tohá,opposition,negative,Unknown,526
2007,víctor pino,carolina tohá,opposition,negative,Unknown,526
2008,emilia nuyado,carolina tohá,opposition,negative,Unknown,526
2009,ericka ñanco,carolina tohá,opposition,negative,Unknown,526
2010,maría candelaria acevedo,carolina tohá,opposition,negative,Unknown,526
2011,lorena pizarro,carolina tohá,opposition,negative,Unknown,526
2012,jaime naranjo,frank sauerbaum,support,positive,Unknown,527
2013,frank sauerbaum,jaime naranjo,disagreement,negative,Unknown,527
2014,raul soto,karol cariola,resignation,negative,Unknown,529
2015,karol cariola,katherine montealegre,criticism,negative,Unknown,529
2016,tomas lagomarsino,cosme mellado,support,positive,Unknown,530
2017,tomas lagomarsino,mirosevic,support,positive,Unknown,530
2018,cosme mellado,tomas lagomarsino,support,positive,Unknown,530
2019,andrés jouannet,mirosevic,support,positive,Unknown,530
2020,victor pino,sofia cid,president,positive,Unknown,531
2021,sofia cid,victor pino,vicepresident,positive,Unknown,531
2022,victor pino,rene alinco,third,positive,Unknown,531
2023,rene alinco,victor pino,third,positive,Unknown,531
2024,patricio rosas,jorge brito,assistance,neutral,Unknown,531
2025,jorge brito,patricio rosas,assistance,neutral,Unknown,531
2026,ana lya uriarte,morales,concern,negative,Unknown,532
2027,morales,mirosevic,relationship,neutral,Unknown,532
2028,morales,alejandro bernales,relationship,neutral,Unknown,532
2029,morales,luis malla,relationship,neutral,Unknown,532
2030,morales,sebastián videla,relationship,neutral,Unknown,532
2031,raul leiva,karol cariola,vote,negative,Unknown,533
2032,catalina pérez,karol cariola,vote,negative,Unknown,533
2033,gonzalo winter,karol cariola,vote,negative,Unknown,533
2034,pamela jiles,raul leiva,opposition,negative,Unknown,534
2035,raul leiva,pamela jiles,opposition,negative,Unknown,534
2036,juan antonio coloma,fiscal chong,criticizes,negative,Unknown,535
2037,jorge alessandri,fiscal chong,criticizes,negative,Unknown,535
2038,cristian labbé,fiscal chong,criticizes,negative,Unknown,535
2039,juan antonio coloma,sebastian zamora,defends,positive,Unknown,535
2040,jorge alessandri,sebastian zamora,defends,positive,Unknown,535
2041,cristian labbé,sebastian zamora,defends,positive,Unknown,535
2042,pedro araya,alfonso de urresti,collaborates,positive,Unknown,536
2043,pedro araya,luz ebensperger,collaborates,positive,Unknown,536
2044,pedro araya,rodrigo galilea,collaborates,positive,Unknown,536
2045,pedro araya,francisco huenchumilla,collaborates,positive,Unknown,536
2046,osvaldo urrutia,marcelo díaz,collaborates,positive,Unknown,536
2047,osvaldo urrutia,karol cariola,collaborates,positive,Unknown,536
2048,osvaldo urrutia,gonzalo fuenzalida,collaborates,positive,Unknown,536
2049,osvaldo urrutia,marcos ilabaca,collaborates,positive,Unknown,536
2050,alfonso de urresti,pedro araya,collaborates,positive,Unknown,536
2051,luz ebensperger,pedro araya,collaborates,positive,Unknown,536
2052,rodrigo galilea,pedro araya,collaborates,positive,Unknown,536
2053,francisco huenchumilla,pedro araya,collaborates,positive,Unknown,536
2054,marcelo díaz,osvaldo urrutia,collaborates,positive,Unknown,536
2055,karol cariola,osvaldo urrutia,collaborates,positive,Unknown,536
2056,gonzalo fuenzalida,osvaldo urrutia,collaborates,positive,Unknown,536
2057,marcos ilabaca,osvaldo urrutia,collaborates,positive,Unknown,536
2058,guillermo teillier,natalia piergientili,collaborate,neutral,Unknown,537
2059,guillermo teillier,tomás lagomarsino,collaborate,neutral,Unknown,537
2060,guillermo teillier,diego schalper,collaborate,neutral,Unknown,537
2061,guillermo teillier,luz poblete,collaborate,neutral,Unknown,537
2062,guillermo teillier,guillermo ramírez,collaborate,neutral,Unknown,537
2063,guillermo teillier,francisco huenchumilla,collaborate,neutral,Unknown,537
2064,natalia piergientili,tomás lagomarsino,collaborate,neutral,Unknown,537
2065,natalia piergientili,diego schalper,collaborate,neutral,Unknown,537
2066,natalia piergientili,luz poblete,collaborate,neutral,Unknown,537
2067,natalia piergientili,guillermo ramírez,collaborate,neutral,Unknown,537
2068,natalia piergientili,francisco huenchumilla,collaborate,neutral,Unknown,537
2069,tomás lagomarsino,diego schalper,collaborate,neutral,Unknown,537
2070,tomás lagomarsino,luz poblete,collaborate,neutral,Unknown,537
2071,tomás lagomarsino,guillermo ramírez,collaborate,neutral,Unknown,537
2072,tomás lagomarsino,francisco huenchumilla,collaborate,neutral,Unknown,537
2073,diego schalper,luz poblete,collaborate,neutral,Unknown,537
2074,diego schalper,guillermo ramírez,collaborate,neutral,Unknown,537
2075,diego schalper,francisco huenchumilla,collaborate,neutral,Unknown,537
2076,luz poblete,guillermo ramírez,collaborate,neutral,Unknown,537
2077,luz poblete,francisco huenchumilla,collaborate,neutral,Unknown,537
2078,guillermo ramírez,francisco huenchumilla,collaborate,neutral,Unknown,537
2079,jose montalva,miguel mellado,meeting,neutral,Unknown,538
2080,jose montalva,ericka nanco,meeting,neutral,Unknown,538
