,persona 1,persona 2,label,sentiment,date,original_index
1775,gonzalo de la carrera,diego schalper,confronts,negative,Unknown,472
1776,karol cariola,felix gonzalez,related,neutral,Unknown,473
1777,karol cariola,pamela jiles,related,neutral,Unknown,473
1778,karol cariola,rubén darío oyarzo,related,neutral,Unknown,473
1779,felix gonzalez,karol cariola,related,neutral,Unknown,473
1780,pamela jiles,karol cariola,related,neutral,Unknown,473
1781,rubén darío oyarzo,karol cariola,related,neutral,Unknown,473
1782,gaspar rivas,karol cariola,related,neutral,Unknown,473
1783,rené alinco,pamela jiles,collaborates,positive,Unknown,474
1784,andrés celis,miguel mellado,denounce,negative,Unknown,475
1785,karol cariola,pamela jiles,increpation,negative,Unknown,476
1786,viviana delgado,ministro ávila,accusation,negative,Unknown,476
1787,mario desbordes,diego schalper,accusation,negative,Unknown,477
1788,andrés longton,gabriel boric,demand,negative,Unknown,478
1789,sofía cid,gabriel boric,demand,negative,Unknown,478
1790,candelaria acevedo,cristhian moreira,member,neutral,Unknown,479
1791,candelaria acevedo,christian matheson,member,neutral,Unknown,479
1792,candelaria acevedo,fernando bórquez,member,neutral,Unknown,479
1793,candelaria acevedo,natalia romero,member,neutral,Unknown,479
1794,cristhian moreira,candelaria acevedo,member,neutral,Unknown,479
1795,cristhian moreira,christian matheson,member,neutral,Unknown,479
1796,cristhian moreira,fernando bórquez,member,neutral,Unknown,479
1797,cristhian moreira,natalia romero,member,neutral,Unknown,479
1798,christian matheson,candelaria acevedo,member,neutral,Unknown,479
1799,christian matheson,cristhian moreira,member,neutral,Unknown,479
1800,christian matheson,fernando bórquez,member,neutral,Unknown,479
1801,christian matheson,natalia romero,member,neutral,Unknown,479
1802,fernando bórquez,candelaria acevedo,member,neutral,Unknown,479
1803,fernando bórquez,cristhian moreira,member,neutral,Unknown,479
1804,fernando bórquez,christian matheson,member,neutral,Unknown,479
1805,fernando bórquez,natalia romero,member,neutral,Unknown,479
1806,natalia romero,candelaria acevedo,member,neutral,Unknown,479
1807,natalia romero,cristhian moreira,member,neutral,Unknown,479
1808,natalia romero,christian matheson,member,neutral,Unknown,479
1809,natalia romero,fernando bórquez,member,neutral,Unknown,479
1810,izkia siches,candelaria acevedo,defendant,neutral,Unknown,479
1811,desconocido agresor,marcela riquelme,attacked,negative,Unknown,480
1812,juan santana,marcela riquelme,defended,positive,Unknown,480
1813,juan santana,desconocido agresor,proposed sanction,positive,Unknown,480
1814,luis cuello,jorge brito,agreement,neutral,Unknown,481
1815,luis cuello,tomas de rementeria,agreement,neutral,Unknown,481
1816,luis cuello,rene alinco,agreement,neutral,Unknown,481
1817,jorge brito,rene alinco,betrayal,negative,Unknown,481
1818,tomas de rementeria,rene alinco,betrayal,negative,Unknown,481
1819,rene alinco,jorge brito,presidency,positive,Unknown,481
1820,rene alinco,tomas de rementeria,presidency,positive,Unknown,481
1821,frank sauerbaum,miguel mellado,collaborates,positive,Unknown,482
1822,sara concha,antonia orellana,criticizes,negative,Unknown,483
1823,michelle bachelet,andrés longton,opinion,positive,Unknown,484
1824,michelle bachelet,sofía cid,opinion,positive,Unknown,484
1825,andrés longton,michelle bachelet,disagreement,negative,Unknown,484
1826,sofía cid,michelle bachelet,disagreement,negative,Unknown,484
1827,cristian araya,daniel andrade,accuse,negative,Unknown,485
1828,juan irarrázaval,daniel andrade,accuse,negative,Unknown,485
1829,cristian aguilar,daniel andrade,investigate,neutral,Unknown,485
1830,ricardo cifuentes,vlado mirosevic,replacement,neutral,Unknown,486
1831,maria luisa cordero,pamela jiles,interaction,positive,Unknown,487
1832,pamela jiles,maria luisa cordero,collaboration,positive,Unknown,487
1833,rene alinco,vlado mirosevic,interrupt,negative,Unknown,488
1834,rene alinco,raul soto,criticize,negative,Unknown,488
1835,vlado mirosevic,raul soto,associate,neutral,Unknown,488
1836,cristian valdivieso,rodrigo arellano,analyze,neutral,Unknown,489
1837,gael yeomans,catalina pérez,mention,neutral,Unknown,489
1838,karol cariola,sergio micco,querella,negative,Unknown,490
1839,carol bown,karol cariola,opinion,negative,Unknown,490
1840,henry leal,giorgio jackson,criticize,negative,Unknown,491
1841,flor weisse,giorgio jackson,criticize,negative,Unknown,491
1842,andrés jouannet,sara concha,inscribed,positive,Unknown,492
1843,enrique lee,sara concha,inscribed,positive,Unknown,492
1844,johannes kaiser,sara concha,inscribed,positive,Unknown,492
1845,mauricio ojeda,sara concha,inscribed,positive,Unknown,492
1846,andrés jouannet,enrique lee,collaborate,positive,Unknown,492
1847,andrés jouannet,johannes kaiser,collaborate,positive,Unknown,492
1848,andrés jouannet,mauricio ojeda,collaborate,positive,Unknown,492
1849,enrique lee,johannes kaiser,collaborate,positive,Unknown,492
1850,enrique lee,mauricio ojeda,collaborate,positive,Unknown,492
1851,johannes kaiser,mauricio ojeda,collaborate,positive,Unknown,492
1852,sara concha,marco antonio ávila,accuse,negative,Unknown,493
1853,francesca muñoz,marco antonio ávila,accuse,negative,Unknown,493
1854,chiara barchiesi,lorena pizarro,insult,negative,Unknown,494
1855,chiara barchiesi,alejandra placencia,insult,negative,Unknown,494
1856,chiara barchiesi,nathalie castillo,insult,negative,Unknown,494
1857,chiara barchiesi,candelaria acevedo,insult,negative,Unknown,494
1858,chiara barchiesi,marisela santibáñez,insult,negative,Unknown,494
1859,lorena pizarro,chiara barchiesi,threat,negative,Unknown,494
1860,johannes kaiser,benjamín moreno,attack,negative,Unknown,495
1861,benjamín moreno,johannes kaiser,joke,positive,Unknown,495
1862,juan irarrázaval,benjamín moreno,reaction,neutral,Unknown,495
1863,andrés celis,camila vallejo,request,neutral,Unknown,496
1864,jose miguel castro,camila vallejo,request,neutral,Unknown,496
1865,rené alinco,consuelo veloso,voted,negative,Unknown,497
1866,gloria naveillan,consuelo veloso,voted,negative,Unknown,497
1867,rené alinco,gloria naveillan,collaborated,neutral,Unknown,497
1868,jose carlos meza,cristian araya,collaborator,neutral,Unknown,498
1869,jose carlos meza,mauricio ojeda,collaborator,neutral,Unknown,498
1870,jose carlos meza,benjamin moreno,collaborator,neutral,Unknown,498
1871,mauricio ojeda,cristian araya,collaborator,neutral,Unknown,498
1872,mauricio ojeda,benjamin moreno,collaborator,neutral,Unknown,498
1873,cristian araya,benjamin moreno,collaborator,neutral,Unknown,498
1874,luis cuello,juan santana,disagreement,negative,Unknown,499
1875,jorge durán,rené alinco,propose,neutral,Unknown,500
1876,pamela jiles,rené alinco,propose,neutral,Unknown,500
1877,jorge durán,pamela jiles,collaborate,neutral,Unknown,500
1878,diego schalper,natalia romero,elected,positive,Unknown,502
1879,raúl soto,marta gonzález,elected,positive,Unknown,502
1880,marcela riquelme,diego schalper,elected,positive,Unknown,502
1881,frank sauerbaum,gabriel boric,send,negative,Unknown,503
1882,marcia raphael,gabriel boric,send,negative,Unknown,503
1883,miguel ángel becker,gabriel boric,send,negative,Unknown,503
1884,juan carlos beltrán,gabriel boric,send,negative,Unknown,503
1885,felipe donoso,cristhian moreira,collaborates,positive,Unknown,504
1886,felipe donoso,álvaro carter,collaborates,positive,Unknown,504
1887,cristhian moreira,álvaro carter,collaborates,positive,Unknown,504
1888,ximena ossandón,eduardo durán,support,positive,Unknown,505
1889,ximena ossandón,miguel ángel calisto,support,positive,Unknown,505
1890,eduardo durán,miguel ángel calisto,support,positive,Unknown,505
1891,claudia mix,luis cuello,support,positive,Unknown,506
1892,luis cuello,claudia mix,gratitude,positive,Unknown,506
1893,maite orsini,camila rojas,collaborates,positive,Unknown,507
1894,maite orsini,gael yeomanns,collaborates,positive,Unknown,507
1895,camila rojas,maite orsini,collaborates,positive,Unknown,507
1896,camila rojas,gael yeomanns,collaborates,positive,Unknown,507
1897,gael yeomanns,maite orsini,collaborates,positive,Unknown,507
1898,gael yeomanns,camila rojas,collaborates,positive,Unknown,507
1899,marcos ilabaca,leonardo soto,support,positive,Unknown,508
1900,matías walker,leonardo soto,propose,neutral,Unknown,508
1901,leonardo soto,matías walker,oppose,negative,Unknown,508
1902,emilia schneider,sergio bobadilla,increpó,negative,Unknown,509
1903,jorge brito,matías ramírez,vote,neutral,Unknown,510
1904,jorge brito,emilia nuyado,vote,neutral,Unknown,510
1905,jorge brito,tomás hirsch,vote,neutral,Unknown,510
1906,johannes kaiser,claudia mix,abstain,neutral,Unknown,510
1907,johannes kaiser,diego ibáñez,abstain,neutral,Unknown,510
1908,gonzalo de la carrera,francisco muñoz,condemn,negative,Unknown,511
1909,jorge durán,francisco muñoz,condemn,negative,Unknown,511
1910,ximena ossandón,francisco muñoz,condemn,negative,Unknown,511
1911,leonidas romero,francisco muñoz,condemn,negative,Unknown,511
1912,gloria naveillan,francisco muñoz,condemn,negative,Unknown,511
1913,marcos ilabaca,emilia nuyado,abstained,neutral,Unknown,512
1914,marcos ilabaca,daniel melo,abstained,neutral,Unknown,512
1915,marcos ilabaca,alexis sepúlveda,abstained,neutral,Unknown,512
1916,marcos ilabaca,carlos bianchi,abstained,neutral,Unknown,512
1917,marcos ilabaca,camila musante,abstained,neutral,Unknown,512
1918,emilia nuyado,daniel melo,abstained,neutral,Unknown,512
1919,emilia nuyado,alexis sepúlveda,abstained,neutral,Unknown,512
1920,emilia nuyado,carlos bianchi,abstained,neutral,Unknown,512
1921,emilia nuyado,camila musante,abstained,neutral,Unknown,512
1922,daniel melo,alexis sepúlveda,abstained,neutral,Unknown,512
1923,daniel melo,carlos bianchi,abstained,neutral,Unknown,512
1924,daniel melo,camila musante,abstained,neutral,Unknown,512
1925,alexis sepúlveda,carlos bianchi,abstained,neutral,Unknown,512
1926,alexis sepúlveda,camila musante,abstained,neutral,Unknown,512
1927,carlos bianchi,camila musante,abstained,neutral,Unknown,512
1928,sara concha,roberto arroyo,member,positive,Unknown,513
1929,francesca muñoz,roberto arroyo,member,positive,Unknown,513
1930,roberto arroyo,jose antonio kast,support,positive,Unknown,513
1931,gael yeomans,pamela jiles,criticized,negative,Unknown,514
1932,gael yeomans,mónica arce,criticized,negative,Unknown,514
1933,gael yeomans,viviana delgado,criticized,negative,Unknown,514
1934,pamela jiles,gael yeomans,opposed,negative,Unknown,514
1935,mónica arce,gael yeomans,opposed,negative,Unknown,514
1936,viviana delgado,gael yeomans,opposed,negative,Unknown,514
1937,roberto arroyo,joanna pérez,resigned,negative,Unknown,515
1938,roberto arroyo,francesca muñoz,resigned,negative,Unknown,515
1939,tomás lagomarsino,lorena pizarro,abstention,neutral,Unknown,516
1940,tomás lagomarsino,sergio micco,invitation,positive,Unknown,516
1941,cristian araya,luis sanchez,allegation,negative,Unknown,517
1942,daniel andrade,gabriel boric,involved,negative,Unknown,518
1943,carlos bianchi,gabriel boric,accuse,negative,Unknown,518
1944,gabriel boric,baltasar garzón,accompanied,positive,Unknown,519
1945,gabriel boric,irina karamanos,partner,positive,Unknown,519
1946,gabriel boric,camila vallejos,present,neutral,Unknown,519
1947,gabriel boric,carmen hertz,present,neutral,Unknown,519
1948,gabriel boric,karol cariola,present,neutral,Unknown,519
1949,jose carlos meza,cristian araya,accuse,negative,Unknown,520
1950,jose carlos meza,mauricio ojeda,collaborate,positive,Unknown,520
1951,jose carlos meza,benjamin moreno,collaborate,positive,Unknown,520
1952,mauricio ojeda,cristian araya,accuse,negative,Unknown,520
1953,mauricio ojeda,benjamin moreno,collaborate,positive,Unknown,520
1954,cristian araya,benjamin moreno,collaborate,positive,Unknown,520
1955,luciano cruz-coke,jorge alessandri,colleague,neutral,Unknown,521
1956,luciano cruz-coke,maría luisa cordero,colleague,neutral,Unknown,521
1957,luciano cruz-coke,rojo edwards,colleague,neutral,Unknown,521
1958,luciano cruz-coke,johannes káiser,colleague,neutral,Unknown,521
1959,jorge alessandri,maría luisa cordero,colleague,neutral,Unknown,521
1960,jorge alessandri,johannes káiser,colleague,neutral,Unknown,521
1961,maría luisa cordero,johannes káiser,colleague,neutral,Unknown,521
1962,gonzalo feito,carmen hertz,irony,negative,Unknown,522
1963,carmen hertz,gonzalo feito,response,negative,Unknown,522
1964,jorge durán,eduardo durán,collaborator,positive,Unknown,523
1965,jorge durán,rubén darío oyarzo,collaborator,positive,Unknown,523
1966,jorge durán,gaspar rivas,collaborator,positive,Unknown,523
1967,jorge durán,enrique lee,collaborator,positive,Unknown,523
1968,eduardo durán,rubén darío oyarzo,collaborator,positive,Unknown,523
1969,eduardo durán,gaspar rivas,collaborator,positive,Unknown,523
1970,eduardo durán,enrique lee,collaborator,positive,Unknown,523
1971,rubén darío oyarzo,gaspar rivas,collaborator,positive,Unknown,523
1972,rubén darío oyarzo,enrique lee,collaborator,positive,Unknown,523
1973,gaspar rivas,enrique lee,collaborator,positive,Unknown,523
1974,vlado mirosevic,juan antonio coloma,discuss,neutral,Unknown,524
1975,francesco gazzella,vlado mirosevic,interview,neutral,Unknown,524
1976,francesco gazzella,juan antonio coloma,interview,neutral,Unknown,524
1977,rené alinco,vlado mirosevic,interrupts,negative,Unknown,525
1978,gonzalo de la carrera,alexis sepulveda,attacks,negative,Unknown,525
1979,gloria naveillan,lorena pizarro,insults,negative,Unknown,525
1980,carolina tohá,juan fuenzalida,rejected,negative,Unknown,526
1981,carolina tohá,marco antonio sulantai,rejected,negative,Unknown,526
1982,carolina tohá,yovana ahumada,rejected,negative,Unknown,526
1983,carolina tohá,víctor pino,rejected,negative,Unknown,526
1984,carolina tohá,emilia nuyado,rejected,negative,Unknown,526
1985,carolina tohá,ericka ñanco,rejected,negative,Unknown,526
1986,carolina tohá,maría candelaria acevedo,rejected,negative,Unknown,526
1987,carolina tohá,lorena pizarro,rejected,negative,Unknown,526
1988,jaime naranjo,frank sauerbaum,support,positive,Unknown,527
1989,frank sauerbaum,jaime naranjo,disagree,negative,Unknown,527
1990,carla morales,mauro gonzález,sponsor,positive,Unknown,528
1991,carla morales,juan carlos beltrán,sponsor,positive,Unknown,528
1992,carla morales,sara concha,sponsor,positive,Unknown,528
1993,carla morales,erika olivera,sponsor,positive,Unknown,528
1994,carla morales,marlene pérez,sponsor,positive,Unknown,528
1995,carla morales,marcia raphael,sponsor,positive,Unknown,528
1996,carla morales,hugo rey,sponsor,positive,Unknown,528
1997,carla morales,francesca muñoz,sponsor,positive,Unknown,528
1998,carla morales,natalia romero,sponsor,positive,Unknown,528
1999,juan carlos beltrán,mauro gonzález,sponsor,positive,Unknown,528
2000,juan carlos beltrán,sara concha,sponsor,positive,Unknown,528
2001,juan carlos beltrán,erika olivera,sponsor,positive,Unknown,528
2002,juan carlos beltrán,marlene pérez,sponsor,positive,Unknown,528
2003,juan carlos beltrán,marcia raphael,sponsor,positive,Unknown,528
2004,juan carlos beltrán,hugo rey,sponsor,positive,Unknown,528
2005,juan carlos beltrán,francesca muñoz,sponsor,positive,Unknown,528
2006,juan carlos beltrán,natalia romero,sponsor,positive,Unknown,528
2007,sara concha,mauro gonzález,sponsor,positive,Unknown,528
2008,sara concha,erika olivera,sponsor,positive,Unknown,528
2009,sara concha,marlene pérez,sponsor,positive,Unknown,528
2010,sara concha,marcia raphael,sponsor,positive,Unknown,528
2011,sara concha,hugo rey,sponsor,positive,Unknown,528
2012,sara concha,francesca muñoz,sponsor,positive,Unknown,528
2013,sara concha,natalia romero,sponsor,positive,Unknown,528
2014,mauro gonzález,erika olivera,sponsor,positive,Unknown,528
2015,mauro gonzález,marlene pérez,sponsor,positive,Unknown,528
2016,mauro gonzález,marcia raphael,sponsor,positive,Unknown,528
2017,mauro gonzález,hugo rey,sponsor,positive,Unknown,528
2018,mauro gonzález,francesca muñoz,sponsor,positive,Unknown,528
2019,mauro gonzález,natalia romero,sponsor,positive,Unknown,528
2020,erika olivera,marlene pérez,sponsor,positive,Unknown,528
2021,erika olivera,marcia raphael,sponsor,positive,Unknown,528
2022,erika olivera,hugo rey,sponsor,positive,Unknown,528
2023,erika olivera,francesca muñoz,sponsor,positive,Unknown,528
2024,erika olivera,natalia romero,sponsor,positive,Unknown,528
2025,marlene pérez,marcia raphael,sponsor,positive,Unknown,528
2026,marlene pérez,hugo rey,sponsor,positive,Unknown,528
2027,marlene pérez,francesca muñoz,sponsor,positive,Unknown,528
2028,marlene pérez,natalia romero,sponsor,positive,Unknown,528
2029,marcia raphael,hugo rey,sponsor,positive,Unknown,528
2030,marcia raphael,francesca muñoz,sponsor,positive,Unknown,528
2031,marcia raphael,natalia romero,sponsor,positive,Unknown,528
2032,hugo rey,francesca muñoz,sponsor,positive,Unknown,528
2033,hugo rey,natalia romero,sponsor,positive,Unknown,528
2034,francesca muñoz,natalia romero,sponsor,positive,Unknown,528
2035,raul soto,karol cariola,doubt,negative,Unknown,529
2036,katherine montealegre,karol cariola,criticize,negative,Unknown,529
2037,tomás lagomarsino,cosme mellado,support,positive,Unknown,530
2038,cosme mellado,tomás lagomarsino,support,positive,Unknown,530
2039,andrés jouannet,vlado mirosevic,support,positive,Unknown,530
2040,vlado mirosevic,andrés jouannet,support,positive,Unknown,530
2041,victor pino,sofia cid,elected,positive,Unknown,531
2042,victor pino,rene alinco,elected,positive,Unknown,531
2043,patricio rosas,jorge brito,supporting,neutral,Unknown,531
2044,vlado mirosevic,ana lya uriarte,concern,negative,Unknown,532
2045,alejandro bernales,ana lya uriarte,concern,negative,Unknown,532
2046,luis malla,ana lya uriarte,concern,negative,Unknown,532
2047,sebastián videla,ana lya uriarte,concern,negative,Unknown,532
2048,vlado mirosevic,carmen morales,relationship,positive,Unknown,532
2049,alejandro bernales,carmen morales,relationship,positive,Unknown,532
2050,luis malla,carmen morales,relationship,positive,Unknown,532
2051,sebastián videla,carmen morales,relationship,positive,Unknown,532
2052,karol cariola,raul leiva,voted,neutral,Unknown,533
2053,karol cariola,catalina pérez,voted,neutral,Unknown,533
2054,karol cariola,gonzalo winter,voted,neutral,Unknown,533
2055,pamela jiles,raúl leiva,opposition,negative,Unknown,534
2056,juan antonio coloma,fiscal chong,criticizes,negative,Unknown,535
2057,jorge alessandri,fiscal chong,criticizes,negative,Unknown,535
2058,cristian labbé,fiscal chong,criticizes,negative,Unknown,535
2059,fiscal chong,sebastian zamora,accuses,negative,Unknown,535
2060,karol cariola,marcos ilabaca,member,neutral,Unknown,536
2061,osvaldo urrutia,marcos ilabaca,member,neutral,Unknown,536
2062,marcelo díaz,marcos ilabaca,member,neutral,Unknown,536
2063,gonzalo fuenzalida,marcos ilabaca,member,neutral,Unknown,536
2064,pedro araya,alfonso de urresti,president,neutral,Unknown,536
2065,pedro araya,luz ebensperger,member,neutral,Unknown,536
2066,pedro araya,rodrigo galilea,member,neutral,Unknown,536
2067,pedro araya,francisco huenchumilla,member,neutral,Unknown,536
2068,guillermo teillier,natalia piergientili,discuss,neutral,Unknown,537
2069,guillermo teillier,tomás lagomarsino,discuss,neutral,Unknown,537
2070,guillermo teillier,diego schalper,discuss,neutral,Unknown,537
2071,guillermo teillier,luz poblete,discuss,neutral,Unknown,537
2072,guillermo teillier,guillermo ramírez,discuss,neutral,Unknown,537
2073,guillermo teillier,francisco huenchumilla,discuss,neutral,Unknown,537
2074,natalia piergientili,tomás lagomarsino,discuss,neutral,Unknown,537
2075,natalia piergientili,diego schalper,discuss,neutral,Unknown,537
2076,natalia piergientili,luz poblete,discuss,neutral,Unknown,537
2077,natalia piergientili,guillermo ramírez,discuss,neutral,Unknown,537
2078,natalia piergientili,francisco huenchumilla,discuss,neutral,Unknown,537
2079,tomás lagomarsino,diego schalper,discuss,neutral,Unknown,537
2080,tomás lagomarsino,luz poblete,discuss,neutral,Unknown,537
2081,tomás lagomarsino,guillermo ramírez,discuss,neutral,Unknown,537
2082,tomás lagomarsino,francisco huenchumilla,discuss,neutral,Unknown,537
2083,diego schalper,luz poblete,discuss,neutral,Unknown,537
2084,diego schalper,guillermo ramírez,discuss,neutral,Unknown,537
2085,diego schalper,francisco huenchumilla,discuss,neutral,Unknown,537
2086,luz poblete,guillermo ramírez,discuss,neutral,Unknown,537
2087,luz poblete,francisco huenchumilla,discuss,neutral,Unknown,537
2088,guillermo ramírez,francisco huenchumilla,discuss,neutral,Unknown,537
2089,miguel mellado,jose montalva,questioned,negative,Unknown,538
2090,ericka ñanco,jose montalva,disagreed,negative,Unknown,538
2091,claudio arevalo,miguel mellado,reported,neutral,Unknown,538
2092,claudio arevalo,ericka ñanco,reported,neutral,Unknown,538
2093,miguel ángel calisto,raúl soto,support,positive,Unknown,539
2094,rené alinco,mario marcel,oppose,negative,Unknown,539
2095,raúl soto,mario marcel,analyze,neutral,Unknown,539
2096,rené alinco,miguel ángel calisto,present,positive,Unknown,539
2097,daniel melo,daniel manouchehri,collaborates,positive,Unknown,540
2098,gaspar rivas,víctor pino,insult,negative,Unknown,541
2099,gaspar rivas,yovana ahumada,insult,negative,Unknown,541
2100,gaspar rivas,carolina marzán,censure,negative,Unknown,541
2101,juan antonio coloma,diego schalper,collaborates,positive,Unknown,542
2102,juan antonio coloma,antonio barchiesi,collaborates,positive,Unknown,542
2103,juan antonio coloma,diego berríos,collaborates,positive,Unknown,542
2104,juan antonio coloma,arturo squella,collaborates,positive,Unknown,542
2105,diego schalper,juan antonio coloma,collaborates,positive,Unknown,542
2106,antonio barchiesi,juan antonio coloma,collaborates,positive,Unknown,542
2107,diego berríos,juan antonio coloma,collaborates,positive,Unknown,542
2108,arturo squella,juan antonio coloma,collaborates,positive,Unknown,542
2109,jaime naranjo,perez,support,positive,Unknown,543
2110,erika ñanco,perez,greet,positive,Unknown,543
2111,andrés giordano,perez,greet,positive,Unknown,543
2112,maite orsini,perez,greet,positive,Unknown,543
2113,jaime sáez,perez,greet,positive,Unknown,543
2114,jorge britto,perez,ignore,negative,Unknown,543
2115,consuelo veloso,perez,ignore,negative,Unknown,543
2116,karol cariola,vlado mirosevic,congratulate,positive,Unknown,544
2117,karol cariola,carlos bianchi,congratulate,positive,Unknown,544
2118,karol cariola,catalina pérez,congratulate,positive,Unknown,544
2119,daniella cicardini,álvaro elizalde,discuss,positive,Unknown,545
2120,daniel manouchehri,álvaro elizalde,discuss,positive,Unknown,545
2121,karol cariola,álvaro elizalde,discuss,positive,Unknown,545
2122,jaime araya,álvaro elizalde,discuss,positive,Unknown,545
2123,daniela serrano,álvaro elizalde,discuss,positive,Unknown,545
2124,daniella cicardini,daniel manouchehri,accompany,positive,Unknown,545
2125,daniella cicardini,karol cariola,accompany,positive,Unknown,545
2126,daniella cicardini,jaime araya,accompany,positive,Unknown,545
2127,daniella cicardini,daniela serrano,accompany,positive,Unknown,545
2128,daniel manouchehri,karol cariola,accompany,positive,Unknown,545
2129,daniel manouchehri,jaime araya,accompany,positive,Unknown,545
2130,daniel manouchehri,daniela serrano,accompany,positive,Unknown,545
2131,karol cariola,jaime araya,accompany,positive,Unknown,545
2132,karol cariola,daniela serrano,accompany,positive,Unknown,545
2133,jaime araya,daniela serrano,accompany,positive,Unknown,545
2134,ana maría gazmuri,karol cariola,colleague,positive,Unknown,546
2135,ana maría gazmuri,boris barrera,colleague,positive,Unknown,546
2136,ana maría gazmuri,tomás hirsch,colleague,positive,Unknown,546
2137,ana maría gazmuri,marilen cabrera,superior,positive,Unknown,546
2138,karol cariola,boris barrera,colleague,positive,Unknown,546
2139,karol cariola,tomás hirsch,colleague,positive,Unknown,546
2140,boris barrera,tomás hirsch,colleague,positive,Unknown,546
2141,jaime araya,carlos bianchi,collaborates,positive,Unknown,547
2142,francisco chahuán,héctor llaitul,initiated,positive,Unknown,548
2143,jose garcía ruminot,héctor llaitul,initiated,positive,Unknown,548
2144,miguel mellado,héctor llaitul,initiated,positive,Unknown,548
2145,camila flores,héctor llaitul,initiated,positive,Unknown,548
2146,hector ulloa,marco antonio ávila,presides,positive,Unknown,549
2147,tomás hirsch,juan santana,suggests,positive,Unknown,549
2148,pamela jiles,mario marcel,promotes,positive,Unknown,550
2149,rené alinco,mario marcel,promotes,positive,Unknown,550
2150,rubén oyarzo,mario marcel,promotes,positive,Unknown,550
2151,mario marcel,pamela jiles,criticizes,negative,Unknown,550
2152,mario marcel,rené alinco,criticizes,negative,Unknown,550
2153,mario marcel,rubén oyarzo,criticizes,negative,Unknown,550
2154,karol cariola,vlado mirosevic,opposition,negative,Unknown,551
2155,camila musante,emilia nuyado,abstained,neutral,Unknown,552
2156,camila musante,ericka ñanco,abstained,neutral,Unknown,552
2157,camila musante,lorena pizarro,abstained,neutral,Unknown,552
2158,emilia nuyado,camila musante,abstained,neutral,Unknown,552
2159,ericka ñanco,camila musante,abstained,neutral,Unknown,552
2160,lorena pizarro,camila musante,abstained,neutral,Unknown,552
2161,matilde burgos,frank sauerbaum,reaction,neutral,Unknown,553
2162,frank sauerbaum,maría luisa cordero,comment,neutral,Unknown,553
2163,maría luisa cordero,fabiola campillai,mention,neutral,Unknown,553
2164,karol cariola,pamela jiles,discuss,neutral,Unknown,554
2165,karol cariola,gabriel boric,team_member,positive,Unknown,554
2166,vlado mirosevic,miguel ángel calisto,defeated,positive,Unknown,555
2167,francisco pulgar,vlado mirosevic,voted_for,positive,Unknown,555
2168,rubén darío oyarzo,vlado mirosevic,voted_for,positive,Unknown,555
2169,karen medina,vlado mirosevic,voted_for,positive,Unknown,555
2170,gonzalo müller,gabriel boric,supports,positive,Unknown,555
2171,gonzalo müller,vlado mirosevic,observes,neutral,Unknown,555
2172,maría luisa cordero,fabiola campillai,criticized,negative,Unknown,556
2173,maría luisa cordero,maite orsini,conflicted,negative,Unknown,556
2174,francesca muñoz,miguel ángel calisto,supported,positive,Unknown,557
2175,francesca muñoz,miguel mellado,supported,positive,Unknown,557
2176,francesca muñoz,joanna pérez,supported,positive,Unknown,557
2177,francesca muñoz,marisela santibáñez,supported,positive,Unknown,557
2178,francesca muñoz,frank sauerbaum,supported,positive,Unknown,557
2179,francesca muñoz,cristóbal urruticoechea,supported,positive,Unknown,557
2180,sergio bobadilla,karol cariola,comment,negative,Unknown,558
2181,karol cariola,sergio bobadilla,response,negative,Unknown,558
2182,claudia mix,partido comunista,support,positive,Unknown,559
2183,frente amplio,partido comunista,align,positive,Unknown,559
2184,frente amplio,democracia cristiana,oppose,negative,Unknown,559
2185,socialismo democrático,democracia cristiana,support,positive,Unknown,559
2186,karol cariola,marcos ilabaca,member,neutral,Unknown,561
2187,karol cariola,gonzalo fuenzalida,member,neutral,Unknown,561
2188,marcos ilabaca,gonzalo fuenzalida,member,neutral,Unknown,561
2189,johannes kaiser,mario marcel,nickname,negative,Unknown,562
2190,vlado mirosevic,johannes kaiser,intervention,neutral,Unknown,562
2191,carmen hertz,diego schalper,criticizes,negative,Unknown,563
2192,carmen hertz,cristhian moreira,criticizes,negative,Unknown,563
2193,carmen hertz,stephan schubert,criticizes,negative,Unknown,563
2194,carmen hertz,ximena ossandon,criticizes,negative,Unknown,563
2195,carmen hertz,cristian labbé,criticizes,negative,Unknown,563
2196,diego schalper,alberto van klaveren,requests,neutral,Unknown,563
2197,cristhian moreira,alberto van klaveren,requests,neutral,Unknown,563
2198,stephan schubert,alberto van klaveren,requests,neutral,Unknown,563
2199,ximena ossandon,alberto van klaveren,requests,neutral,Unknown,563
2200,cristian labbé,alberto van klaveren,requests,neutral,Unknown,563
2201,alberto van klaveren,gloria de la fuente,informs,neutral,Unknown,563
2202,francesca muñoz,sara concha,collaborators,positive,Unknown,564
2203,francesca muñoz,marcela aranda,opposition,negative,Unknown,564
2204,sara concha,marcela aranda,opposition,negative,Unknown,564
2205,marcela aranda,maría luisa cordero,opposition,negative,Unknown,564
2206,evelyn matthei,claudio orrego,evaluated,positive,Unknown,565
2207,evelyn matthei,rodolfo carter,evaluated,positive,Unknown,565
2208,evelyn matthei,michelle bachelet,evaluated,positive,Unknown,565
2209,evelyn matthei,germán codina,evaluated,positive,Unknown,565
2210,pamela jiles,evelyn matthei,evaluated,positive,Unknown,565
2211,tomás vodanovic,evelyn matthei,evaluated,positive,Unknown,565
